doc_name,ClasstargetResult,ARI readability feature,Articles count,Auxiliary verbs count,Char Count,Coleman-Liau readability feature,Complete URL link count,Complete URL link count per length,Complete URL link count per section,Coordination conjunctions count,Correlative conjunctions count,Flesch Kincaid Readability Feature,Flesch Reading Ease Readability Feature,Gunning Fog Index readability feature,Images count,Images per length,Images per section,Images per subsection,Indefinite pronouns count,Interrogative pronouns count,Large paragraph count,Large phrase count,Large phrase rate,Largest phrase size,Largest section size,Lasbarhetsindex readability feature,Mean section size,Mean subsection size,Paragraph count,Phrase count,Prepositions count,Pronouns count,Relative URL link count,Relative URL link count per length,Relative URL link count per section,Relative pronoums count,SMOG Grading readability feature,Same page link count,Same page link count per length,Same page link count per section,Section count,Sentences starting with articles,Sentences starting with auxiliary verbs,Sentences starting with coordination conjunctions,Sentences starting with correlative conjunctions,Sentences starting with indefinite pronouns,Sentences starting with interrogative pronouns,Sentences starting with prepositions,Sentences starting with pronouns,Sentences starting with relative pronoums,Sentences starting with subordinating conjunctions,Sentences starting with to be verbs,Short phrase rate,Shortest section size,Standard deviation of the section size,Subordinating conjunctions count,Subsection count,To be verbs count,Word Count
1548154,0.0c,5.989999999999998,2,0,219,7.523809523809522,6,0.0273972602739726,6,0,0,10.098571428571429,47.59642857142859,7.504761904761906,0,0,0,0,0,0,0,1,0.3333333333333333,14,0,18.761904761904763,0,0,1,3,2,0,5,0.0228310502283105,5,0,9.48074069840786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,1,0,0,42
1548983,4.0c,20.15301903673145,102,30,11578,14.399994532531435,11,0.0009500777336327518,11,41,2,15.62443401759531,42.27310711267958,15.729374223370948,0,0,0,0,28,6,0,51,0.07272727272727272,527,0,39.32343555842736,0,1118.7,1,55,164,82,92,0.007946104681292105,92,14,45.76680956068619,5,0.0004318535152876144,5,0,2,0,1,0,4,1,2,15,1,1,0,0.8909090909090909,0,0,22,10,37,1829
1560169,0.0c,8.351089743589739,10,2,566,8.795576923076926,0,0,0,3,0,10.004615384615388,54.20705128205128,11.548717948717949,0,0,0,0,1,0,0,5,0.3333333333333333,36,0,28.87179487179487,0,194,1,6,13,3,10,0.0176678445229682,10,1,13.198039027185567,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,1,1,0,104
1561409,5.0c,13.285147736513956,942,157,68548,12.56716725399837,15,0.00021882476512808543,15,418,31,13.04399484955272,40.19372336676608,14.59307490738231,2,2.917663535041139e-05,2,2,138,49,0,396,0.38823529411764707,590,0,36.48268726845577,0,9295.714285714286,1,510,1680,535,144,0.00210071774522962,144,157,108.19980988575978,72,0.00105035887261481,72,0,30,1,6,7,7,3,37,46,4,21,1,0.4843137254901961,0,0,260,7,271,11067
1566299,0.0c,6.156256556986168,20,1,1283,8.216480686695277,4,0.003117692907248636,4,8,0,7.842024320457799,61.89467215069149,8.267906533142584,1,0.000779423226812159,1,1,2,1,0,13,0.4444444444444444,55,0,20.66976633285646,0,391,1,18,31,9,15,0.011691348402182384,15,1,18.264337522473745,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0.5555555555555556,0,0,3,1,3,233
1566768,3.0c,10.9019252290974,207,77,20632,12.902058551617872,18,0.0008724311748739822,18,116,8,12.537990430622012,32.825558348876825,14.555672694834158,0,0,0,0,44,11,0,144,0.3971291866028708,245,0,36.389181737085394,0,2731.714285714286,1,209,357,94,157,0.007609538580845289,157,45,59.96490147450446,12,0.0005816207832493214,12,0,20,0,0,0,7,0,13,13,0,11,0,0.49760765550239233,0,0,71,7,84,3245
1567800,1.0c,7.799582865120712,187,35,10010,9.28837222538418,20,0.001998001998001998,20,42,6,9.286359324606336,55.23112424538721,10.582819393974772,1,9.99000999000999e-05,1,1,30,9,0,67,0.4273504273504274,201,0,26.45704848493693,0,2377.5,1,117,227,82,39,0.003896103896103896,39,45,44.916583830269374,0,0,0,0,7,0,1,0,3,0,10,11,0,2,0,0.5042735042735043,0,0,43,4,38,1757
1571637,1.0c,9.36748505700939,89,14,4937,7.777084233261341,2,0.000405104314360948,2,41,3,10.406660806670349,58.80797855241352,11.72410467627706,1,0.000202552157180474,1,1,9,3,0,37,0.3023255813953488,139,0,29.31026169069265,0,650.1428571428571,1,43,134,36,35,0.007089325501316589,35,11,33.43024810940588,11,0.002228073728985214,11,0,3,0,0,0,1,0,3,6,0,3,0,0.4418604651162791,0,0,20,7,30,926
1571908,1.0c,12.096881697231211,63,11,6378,12.53491262135922,16,0.002508623392913139,16,41,0,11.43918015102481,47.02238763034882,12.872348076231573,1,0.00015678896205707118,1,1,3,7,0,41,0.4444444444444444,202,0,32.18087019057893,0,1011,1,54,145,20,97,0.015208529319535905,97,10,35.09361307176243,0,0,0,0,1,0,0,0,0,2,9,3,2,9,0,0.4444444444444444,0,0,21,6,26,1030
1573153,1.0c,13.964799938442596,83,5,4650,14.327160664819942,4,0.0008602150537634409,4,22,0,13.559921514312098,33.56586872883966,14.83662665435519,1,0.0002150537634408602,1,1,2,3,0,28,0.4444444444444444,147,0,37.09156663588797,0,663,1,36,103,17,34,0.007311827956989247,34,9,29.87005768508881,0,0,0,0,7,0,0,0,0,0,4,5,0,1,0,0.4444444444444444,0,0,8,3,8,722
1574480,5.0c,13.835283251231523,173,34,14417,11.160164203612474,0,0,0,92,5,14.47184934318555,36.50228140394091,14.961165845648608,2,0.0001387251161822848,2,2,34,14,0,87,0.34375,350,0,37.402914614121514,0,1617.25,1,96,281,98,97,0.006728168134840813,97,38,52.35585071701227,64,0.004439203717833113,64,0,4,0,0,0,3,1,5,5,0,2,0,0.5520833333333334,0,0,38,8,52,2436
1577091,3.0c,12.814509090909084,131,11,7853,10.104181818181818,1,0.00012733987011333248,1,52,1,13.391854545454546,43.577381818181834,13.840000000000002,0,0,0,0,14,3,0,50,0.34545454545454546,200,0,34.6,0,1221.3333333333333,1,55,161,35,62,0.007895071947026613,62,15,40.080992435478315,35,0.004456895453966637,35,0,6,0,0,0,0,0,4,2,0,2,0,0.6181818181818182,0,0,25,6,21,1375
1578321,5.0c,14.750248711776427,168,47,14301,11.086280513032683,1,6.992518005733865e-05,1,77,6,15.42141493022906,33.41850070053039,15.736053334336331,1,6.992518005733865e-05,1,1,32,11,0,84,0.29545454545454547,376,0,39.340133335840825,0,1318.4,1,88,232,112,141,0.009859450388084747,141,42,52.16299421312742,68,0.004754912243899028,68,0,6,0,0,0,0,1,2,1,1,4,0,0.6477272727272727,0,0,73,10,70,2417
1581695,1.0c,31.65083333333333,12,1,2301,0.9448163841807896,1,0.000434593654932638,1,1,1,29.856666666666673,21.118841807909615,32.70960451977401,0,0,0,0,3,0,0,7,0.3333333333333333,262,0,81.77401129943503,0,345,1,9,12,0,48,0.020860495436766623,48,0,29.60826939130014,2,0.000869187309865276,2,0,0,0,0,1,1,0,0,0,0,0,0,0.6666666666666666,0,0,3,6,5,708
1589806,2.0c,13.26491886099204,44,9,5634,14.288556338028169,0,0,0,22,0,12.671271688099615,37.20515309246787,11.587099408042455,0,0,0,0,7,1,0,27,0.30434782608695654,158,0,28.96774852010614,0,0,1,46,73,30,0,0,0,5,32.18903903865285,0,0,0,0,2,0,0,0,0,0,1,10,0,1,0,0.6739130434782609,0,0,12,0,6,852
1591861,0.0c,8.69833868577075,30,5,2082,10.26644886363636,1,0.0004803073967339097,1,13,0,9.75483201581028,52.3840415019763,9.75810276679842,0,0,0,0,13,3,0,17,0.34782608695652173,62,0,24.395256916996047,0,0,1,23,47,20,4,0.0019212295869356388,4,7,21.76166303929372,0,0,0,0,1,0,1,0,0,0,3,6,0,0,0,0.4782608695652174,0,0,4,0,9,352
1593424,2.0c,12.636391952330364,936,234,58942,10.612785728288568,38,0.0006447015710359336,38,368,13,11.68799144718546,53.52334472492856,13.093447614010934,13,0.00022055580061755624,13,13,142,53,0,375,0.3813953488372093,578,0,32.73361903502733,0,4121.928571428572,1,430,1305,384,385,0.006531844864443012,385,154,104.00495037373167,17,0.0002884191238844966,17,0,58,1,9,1,9,4,42,44,5,28,0,0.4813953488372093,0,0,226,14,235,10202
1595612,1.0c,9.358456521739129,6,1,689,11.54330434782609,2,0.002902757619738752,2,4,0,10.948423913043476,42.17133152173915,11.315217391304348,0,0,0,0,0,0,0,5,0.5,29,0,28.288043478260867,0,130.75,1,8,13,2,13,0.01886792452830189,13,0,13.723805294763608,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.25,0,0,0,4,4,115
1595636,4.0c,12.76344783597282,370,24,15584,9.7707204610951,9,0.0005775154004106776,9,88,1,12.811857467678395,48.569025460698555,14.481104090103903,9,0.0005775154004106776,9,9,24,9,0,96,0.3302752293577982,276,0,36.20276022525976,0,1434.8,1,109,477,78,159,0.010202772073921972,159,30,55.687759489277965,2,0.00012833675564681725,2,0,20,0,1,0,0,1,15,8,1,5,0,0.5871559633027523,0,0,37,10,51,2776
1600006,0.0c,10.417555938037864,16,2,1510,11.132489959839358,5,0.0033112582781456954,5,7,0,15.041207687894438,18.90298192771084,15.307056798623064,0,0,0,0,0,0,0,12,0.21428571428571427,72,0,38.26764199655766,0,274,1,14,27,7,10,0.006622516556291391,10,1,18.7797338380595,1,0.0006622516556291391,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5714285714285714,0,0,3,3,3,249
1601052,3.0c,12.824068703792337,333,75,26227,10.201476895865577,8,0.0003050291684142296,8,176,11,13.102673478411926,45.38643365533429,13.964537297767452,9,0.00034315781446600833,9,9,50,47,0,160,0.4065934065934066,381,0,34.91134324441863,0,4110.666666666667,1,182,590,350,126,0.004804209402524117,126,76,70.2532527094415,73,0.0027833911617798452,73,0,12,0,1,0,1,3,12,31,3,12,0,0.489010989010989,0,0,126,6,69,4523
1604501,3.0c,14.162367358178813,126,25,10015,11.331073985680192,5,0.0004992511233150275,5,64,4,14.418983293556089,37.61087075454378,15.301912979621813,0,0,0,0,16,8,0,57,0.4,243,0,38.25478244905453,0,853.9090909090909,1,65,217,48,123,0.012281577633549676,123,25,43.93897898091744,72,0.007189216175736395,72,0,1,0,0,0,0,0,4,3,0,0,0,0.4615384615384616,0,0,29,11,28,1676
1605054,2.0c,10.34501038717064,261,34,16573,11.060143523501974,7,0.00042237374042116695,7,119,7,10.749985030590164,49.60809177733745,12.497120616876812,9,0.0005430519519700718,9,9,35,13,0,116,0.35668789808917195,239,0,31.242801542192023,0,2233.8571428571427,1,157,398,53,92,0.005551197731249623,92,22,55.79204485526205,0,0,0,0,22,0,0,1,5,2,14,7,2,3,0,0.5031847133757962,0,0,42,7,60,2787
1606901,0.0c,5.823787878787876,1,0,234,6.99727272727273,0,0,0,1,0,12.65727272727273,30.43924242424245,9.503030303030304,0,0,0,0,0,0,0,2,0.3333333333333333,15,0,23.75757575757576,0,64,1,3,7,1,6,0.02564102564102564,6,0,9.6332495807108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,0,0,1,0,44
1608503,3.0c,7.720067971972082,298,53,26064,9.663515219842164,12,0.0004604051565377533,12,150,13,10.264184743053672,46.47106569220671,10.700733520756929,4,0.0001534683855125844,4,4,56,18,0,219,0.33860759493670883,301,0,26.75183380189231,0,6337.5,1,316,559,166,99,0.003798342541436464,99,48,69.59579566308972,174,0.006675874769797422,174,0,7,1,4,1,3,0,29,21,0,15,0,0.509493670886076,0,0,92,4,117,4435
1613558,3.0c,11.632446960367218,234,46,14432,10.763786525974025,3,0.0002078713968957871,3,73,11,11.917027541424094,47.456655844155875,13.59395432154053,4,0.0002771618625277162,4,4,28,18,0,92,0.41379310344827586,266,0,33.98488580385132,0,2121.1666666666665,1,116,364,124,44,0.003048780487804878,44,60,52.63869458396343,15,0.0010393569844789356,15,0,10,1,1,0,0,2,5,8,2,9,0,0.5,0,0,64,6,67,2464
1615974,3.0c,10.700480863030194,415,107,31207,11.055463246554364,23,0.0007370141314448681,23,210,13,10.514641076226344,52.79000861068272,11.58637550206275,10,0.0003204409267151601,10,10,80,42,0,227,0.4128113879003559,345,0,28.965938755156877,0,3288.222222222222,1,281,693,382,113,0.003620982471881309,113,89,75.27724399837061,73,0.0023392187650206685,73,0,27,4,1,0,5,3,12,29,3,8,1,0.4519572953736654,0,0,115,9,176,5224
1616933,4.0c,13.1603967155705,464,32,31327,11.428919074038642,0,0,0,280,14,12.911788068334392,44.23973727309309,14.403525331132506,1,3.1921345803939094e-05,1,1,63,27,0,209,0.3721973094170404,434,0,36.00881332783126,0,4717.333333333333,1,223,670,113,485,0.01548185271491046,485,53,75.29799443968,0,0,0,0,23,0,0,0,6,0,31,24,1,5,0,0.48878923766816146,0,0,102,6,99,5227
1617684,0.0c,10.783122469635629,12,6,1551,12.79838056680162,9,0.005802707930367505,9,5,0,14.221718117408908,20.59589701417005,14.59605263157895,0,0,0,0,4,1,0,9,375,57,0,36.49013157894737,0,278.25,1,16,19,4,6,0.003868471953578337,6,2,18.71623364550171,14,0.009026434558349452,14,0,2,0,0,0,0,0,0,2,0,0,0,625,0,0,2,4,3,247
1618577,3.0c,11.863075996453624,253,39,15287,10.635951834862382,13,0.0008503957611042062,13,83,9,12.099806234420374,47.467471667566144,12.921717677896847,7,0.0004579054098253418,7,7,31,12,0,81,0.3697478991596639,251,0,32.30429419474212,0,1319.4545454545455,1,119,374,97,208,0.0136063321776673,208,38,54.146847410177685,7,0.0004579054098253418,7,0,14,0,0,0,3,0,3,11,0,2,0,0.5378151260504201,0,0,50,11,62,2616
1620586,5.0c,13.959321546577767,530,96,36708,12.18836122618061,22,0.0005993243979514003,22,252,16,13.244066332428424,42.595369141143095,14.393200402133798,12,0.00032690421706440013,12,12,86,42,0,233,0.35968379446640314,415,0,35.98300100533449,0,5855.666666666667,1,253,716,270,298,0.008118121390432604,298,100,80.68526243760782,64,0.0017434891576768006,64,0,26,1,3,0,4,3,15,25,3,17,1,0.4901185770750988,0,0,134,6,107,6035
1622621,0.0c,14.089074074074077,7,0,913,10.53401234567901,3,0.0032858707557502738,3,5,0,14.752345679012349,37.385555555555584,14.997530864197527,2,0.002190580503833516,2,2,0,0,0,5,0.3333333333333333,43,0,37.49382716049382,0,103,1,6,8,2,16,0.017524644030668127,16,0,15.727922061357855,6,0.0065717415115005475,6,0,0,0,0,0,0,0,0,2,0,0,0,0.6666666666666666,0,0,0,5,1,162
1625801,0.0c,9.9710115350488,20,3,2133,12.045685131195334,1,0.00046882325363338024,1,16,1,11.41792369121562,39.763566992014205,12.845683863607556,0,0,0,0,6,3,0,12,0.43478260869565216,79,0,32.11420965901889,0,106,1,23,44,22,18,0.008438818565400843,18,7,21.520259177452136,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0.5217391304347826,0,0,10,2,6,343
1626255,2.0c,14.800777127043377,207,23,10819,11.489513129102845,11,0.001016729827155929,11,65,6,14.86632771270434,36.3588209550779,16.682919294632516,0,0,0,0,38,12,0,55,0.4705882352941176,234,0,41.70729823658129,0,1965.4,1,68,271,48,63,0.005823089010074868,63,25,45.7551166528639,0,0,0,0,17,0,1,0,1,1,5,3,2,3,0,0.4852941176470588,0,0,45,5,15,1828
1628286,2.0c,10.91019572978074,145,14,11926,12.066841834106128,18,0.0015093073956062384,18,87,0,12.040196048930166,39.334511632996424,13.980533709017797,0,0,0,0,20,8,0,83,0.3982300884955752,192,0,34.951334272544486,0,1948.3333333333333,1,113,286,121,59,0.004947174241153781,59,20,47.05678154382138,0,0,0,0,2,0,2,0,0,1,11,38,1,6,0,0.4424778761061947,0,0,40,6,31,1941
1629419,1.0c,12.471519819134542,60,20,5893,13.474105603448272,16,0.002715085694892245,16,39,0,13.402591277890467,31.38192866801896,14.907741717376608,0,0,0,0,12,5,0,30,0.37254901960784315,147,0,37.26935429344152,0,916.6666666666666,1,51,125,49,42,0.007127099949092143,42,14,33.463092423455635,3,0.000509078567792296,3,0,1,1,1,0,0,0,3,5,1,1,0,0.5490196078431373,0,0,14,6,12,928
1630330,4.0c,10.664253760627858,54,5,4535,13.970992805755394,10,0.002205071664829107,10,31,2,9.627390451275346,48.54578155657296,10.522171353826032,2,0.0004410143329658214,2,2,6,2,0,32,0.3636363636363637,106,0,26.305428384565076,0,941.5,1,55,85,9,44,0.009702315325248073,44,8,29.362852652928137,2,0.0004410143329658214,2,0,7,0,3,1,2,0,2,2,0,0,0,0.4727272727272727,0,0,12,4,14,695
1634174,1.0c,12.795949843260187,48,1,2711,13.025586206896556,4,0.0014754703061600886,4,9,0,10.621593521421108,54.12844043887151,11.679205851619646,1,0.00036886757654002215,1,1,2,1,0,19,0.4090909090909091,88,0,29.198014629049112,0,553,1,22,65,10,44,0.016230173367760975,44,4,23.85665361461421,0,0,0,0,1,0,0,0,0,1,1,2,1,3,0,0.5454545454545454,0,0,7,4,10,435
1641323,1.0c,7.549910714285712,10,0,959,10.594875000000002,7,0.0072992700729927005,7,6,0,7.599642857142857,60.93250000000003,7.071428571428573,0,0,0,0,0,0,0,6,0.21428571428571427,57,0,17.67857142857143,0,278,1,14,18,0,7,0.0072992700729927005,7,1,15.649110640673518,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,0,0,0,2,3,160
1644295,3.0c,11.221350520982014,265,83,14313,9.8565685483871,2,0.00013973310976035772,2,84,1,13.409937196688553,38.00986154724524,14.811019126463032,4,0.00027946621952071543,4,4,12,7,0,100,0.3185840707964602,291,0,37.02754781615758,0,1456.7777777777778,1,113,270,32,125,0.008733319360022357,125,24,52.79959839195493,134,0.009362118353943969,134,0,19,0,0,0,0,0,3,3,0,0,0,0.6106194690265486,0,0,37,9,54,2480
1647038,0.0c,12.141999999999996,1,0,205,14.708666666666662,0,0,0,1,0,16.613333333333333,2.670000000000016,14,0,0,0,0,0,0,0,1,0.5,21,0,35,0,0,1,2,0,2,7,0.03414634146341464,7,0,8.477225575051662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,30
1648962,3.0c,11.697795106807604,128,16,10994,9.533875255623723,8,0.0007276696379843551,8,56,1,12.833154211939783,45.0293513933033,13.43468598319659,1,9.09587047480444e-05,1,1,12,14,0,77,0.3253012048192771,300,0,33.586714957991475,0,1122.6666666666667,1,83,255,81,190,0.017282153902128432,190,28,47.22668877499196,91,0.00827724213207204,91,0,0,0,0,0,0,1,2,1,1,2,0,0.5542168674698795,0,0,57,9,32,1956
1656784,5.0c,15.268465468306523,411,82,29868,10.12589971617786,13,0.0004352484264095353,13,158,8,14.420507095553456,45.464194891201544,16.083784295175025,3,0.0001004419445560466,3,3,37,42,0,161,0.37142857142857144,623,0,40.20946073793756,0,3546625,1,175,703,194,432,0.01446364001607071,432,82,75.69800547470336,137,0.004586848801392795,137,0,8,0,1,0,0,2,18,10,2,9,0,0.5314285714285715,0,0,147,8,91,5285
1657234,2.0c,11.424805695046793,310,97,31782,10.784625370919883,32,0.001006859228494116,32,215,4,12.59651632047478,41.68931910522715,13.933366811230314,1,3.146435089044113e-05,1,1,47,29,0,185,0.3384615384615385,537,0,34.833417028075786,0,1905.4375,1,260,733,227,237,0.007457051161034548,237,100,76.43023900274328,128,0.0040274369139764645,128,0,8,0,3,0,1,0,11,14,0,3,0,0.5884615384615385,0,0,89,16,130,5392
1658140,2.0c,11.750942390069063,82,26,6857,12.757633242999102,10,0.001458363715910748,10,44,2,11.9994033569368,40.83428992918962,12.525855989742697,1,0.00014583637159107482,1,1,22,3,0,53,0.3870967741935484,158,0,31.314639974356737,0,570.6363636363636,1,62,133,28,43,0.006270963978416217,43,13,36.27160951922825,0,0,0,0,6,0,0,0,3,0,2,5,0,0,0,0.5161290322580645,0,0,14,11,21,1107
1660890,2.0c,14.16516663961039,152,20,10340,14.177293750000004,1,9.67117988394584e-05,1,68,4,14.019396103896106,31.560590909090937,15.836688311688311,2,0.0001934235976789168,2,2,19,8,0,60,0.4025974025974026,187,0,39.59172077922078,0,2571.5,1,77,220,47,81,0.007833655705996131,81,20,43,0,0,0,0,9,0,0,0,0,0,11,7,0,5,0,0.4675324675324675,0,0,27,4,36,1600
1667697,5.0c,13.719967210209148,316,39,20814,13.42444139194139,10,0.0004804458537522821,10,104,8,13.51535397219268,35.80885749734139,15.084230178423727,2,9.608917075045644e-05,2,2,28,8,0,137,0.4064516129032258,306,0,37.71057544605931,0,2435,1,155,394,98,136,0.006534063611031037,136,34,60.23635208501674,72,0.003459210147016431,72,0,20,0,1,0,1,2,10,10,2,9,0,0.4516129032258064,0,0,56,8,69,3276
1668232,3.0c,10.524941709669209,298,42,19247,9.599732274198292,2,0.00010391229802047072,2,118,8,10.75811066769909,55.07333134790639,11.377291408335545,3,0.00015586844703070608,3,3,18,19,0,148,0.38650306748466257,273,0,28.44322852083886,0,2201625,1,163,517,217,98,0.005091702603003065,98,45,61.30094338859364,62,0.0032212812386345924,62,0,10,0,0,0,0,3,17,42,3,14,0,0.49079754601226994,0,0,98,8,77,3399
1670077,5.0c,8.836639802209092,31,6,9990,7.105398471615718,0,0,0,18,4,15.552546622142312,21.946755972257932,11.241263806832777,8,0.0008008008008008008,8,8,4,0,0,79,0.4117647058823529,204,0,28.10315951708194,0,667.5,1,85,66,7,125,0.012512512512512512,125,3,45.80186911806539,91,0.00910910910910911,91,0,1,0,0,0,0,0,0,3,0,1,0,0.38823529411764707,0,0,8,2,15,1832
1671163,3.0c,13.480354396308634,145,17,11501,12.275297872340424,1,8.694896095991653e-05,1,77,7,12.889479620610103,42.99463855421689,13.868751602153294,4,0.00034779584383966614,4,4,21,10,0,77,0.3734939759036144,240,0,34.67187900538323,0,1296625,1,83,287,97,93,0.008086253369272238,93,27,46.3589667773576,26,0.0022606729849578297,26,0,4,0,0,0,2,1,17,17,1,4,0,0.4578313253012048,0,0,50,8,54,1880
1671553,3.0c,11.271606323304432,40,9,3184,14.61509433962264,8,0.002512562814070352,8,12,0,10.465091506600944,42.995012748597674,11.110635163465354,2,0.000628140703517588,2,2,2,2,0,20,0.40540540540540543,90,0,27.77658790866338,0,664.75,1,37,67,6,27,0.008479899497487437,27,4,24.840329667841555,0,0,0,0,7,0,0,0,0,0,2,2,0,0,0,0.4864864864864865,0,0,5,4,6,477
1672498,0.0c,9.072392894461856,27,1,1665,12.316130268199236,2,0.0012012012012012011,2,6,1,10.150228143504004,43.42099529780566,9.802925809822362,0,0,0,0,7,1,0,10,0.3636363636363637,71,0,24.507314524555905,0,100,1,22,32,15,15,0.009009009009009007,15,2,19.15549442140351,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0.5909090909090909,0,0,4,1,1,261
1672901,3.0c,12.580733185534951,415,45,21126,10.356572757111596,7,0.0003313452617627568,7,134,10,13.172090867211791,43.465616146493176,14.128711274904989,4,0.00018934014957871817,4,4,48,36,0,140,0.40789473684210525,360,0,35.32177818726247,0,2748,1,152,486,200,119,0.005632869449966865,119,66,63.4648658313239,35,0.001656726308813784,35,0,32,0,1,1,3,6,17,13,5,15,0,0.506578947368421,0,0,100,7,59,3656
1675153,0.0c,5.563571428571429,5,1,272,7.781020408163268,0,0,0,1,0,9.65688775510204,47.64614795918371,8.16530612244898,0,0,0,0,0,0,0,2,0.5,23,0,20.413265306122447,0,0,1,4,5,0,5,0.01838235294117647,5,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,49
1675969,1.0c,9.18128927203065,44,12,3013,9.14601851851852,3,0.0009956853634251576,3,16,0,9.568735632183907,59.62500000000003,11.448275862068966,0,0,0,0,10,2,0,24,0.3793103448275862,101,0,28.620689655172413,0,494.6,1,29,60,9,11,0.003650846332558911,11,7,26.2379000772445,2,0.0006637902422834385,2,0,2,0,1,0,0,0,1,1,0,1,0,0.4827586206896552,0,0,11,5,14,540
1678225,4.0c,15.381071428571424,286,47,16354,11.057450495049505,34,0.002079002079002079,34,101,5,14.294766619519097,43.97392503536071,16.493352192362092,2,0.00012229423994129877,2,2,44,16,0,89,0.2857142857142857,306,0,41.23338048090523,0,2692,1,98,392,96,130,0.00794912559618442,130,36,56.17894320123333,1,6.114711997064938e-05,1,0,15,0,1,0,3,0,13,5,0,8,0,0.5918367346938775,0,0,65,5,71,2828
1678612,1.0c,11.73630524080361,160,14,14224,10.417858890701469,0,0,0,131,0,12.693405934482607,43.40205774289791,13.876819070293784,1,7.030371203599551e-05,1,1,16,3,0,102,0.32432432432432434,286,0,34.69204767573446,0,3285.25,1,111,400,92,184,0.012935883014623171,184,19,52.51767361255979,0,0,0,0,1,0,2,0,0,1,16,13,2,3,0,0.4774774774774775,0,0,53,4,22,2452
1682216,0.0c,7.533757375501533,13,1,1359,10.450627802690589,0,0,0,8,0,11.211583667689409,35.58578239320275,12.407741326410196,0,0,0,0,2,2,0,12,0.21052631578947367,44,0,31.01935331602549,0,0,1,19,28,9,24,0.017660044150110375,24,2,17.93318452306808,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0.42105263157894735,0,0,8,0,10,223
1684056,1.0c,10.476232801161103,148,6,10121,12.469366153846153,5,0.0004940223298093074,5,60,4,10.06754281567489,50.18808925979681,11.325921625544268,1,9.880446596186147e-05,1,1,8,2,0,78,0.3490566037735849,190,0,28.314804063860667,0,1965.4,1,106,257,67,19,0.001877284853275368,19,7,43.311288741492746,0,0,0,0,12,0,0,0,0,0,7,21,0,4,0,0.4811320754716981,0,0,23,5,35,1625
